source,target,topic,similarity,heuristic_relation,relation_label,source_stance,target_stance,source_sentence,target_sentence
218,240,minimum wage,0.7807228565216064,support,,pro,pro,"Ajută unii lucrători cu venituri mici, iar costurile în ceea ce privește ocuparea forței de muncă și ineficiența sunt probabil mici.","Cercetările sugerează că o creștere a salariului minim ar putea avea un mic efect stimulativ asupra economiei, deoarece lucrătorii cu salarii mici își cheltuiesc veniturile suplimentare, crescând cererea și creșterea locurilor de muncă și oferind ajutor în ceea ce privește locurile de muncă. """
218,277,minimum wage,0.7664364576339722,attack,,pro,contra,"Ajută unii lucrători cu venituri mici, iar costurile în ceea ce privește ocuparea forței de muncă și ineficiența sunt probabil mici.","Întreprinderile sunt uneori forțate să angajeze mai puțini angajați, deoarece trebuie să plătească salariul minim."
219,237,minimum wage,0.6876559257507324,support,,pro,pro,"Nu numai atât, dar așa cum a spus unul dintre susținătorii legii în audierile cu privire la cifra de 40 de cenți pe oră care se discuta la acea vreme (în jur de 6,60 dolari în dolari din 2015): „ar fi o calamitate dacă un astfel de salariu minim ca cel la care se face referire ar fi în vreun fel interpretat ca un salariu de trai”.","Un raport din 2015 al Alianței pentru o Societate Justă, a constatat că „salariul minim federal de 7,25 dolari pe oră reprezintă mai puțin de jumătate din salariul de trai pentru un singur adult”, iar un muncitor care se întreține numai pe sine ar trebui să lucreze 93 de ore pe săptămână la salariul minim federal pentru a-și face rostul „sau să sară peste nevoi precum mese sau medicamente”."
219,315,minimum wage,0.6831502914428711,attack,,pro,contra,"Nu numai atât, dar așa cum a spus unul dintre susținătorii legii în audierile cu privire la cifra de 40 de cenți pe oră care se discuta la acea vreme (în jur de 6,60 dolari în dolari din 2015): „ar fi o calamitate dacă un astfel de salariu minim ca cel la care se face referire ar fi în vreun fel interpretat ca un salariu de trai”.",Ideea că salariile nu s-ar ajusta în mod natural și că toată lumea de la acel capăt al grilei salariale nu ar ajunge să facă mai mult este de râs.
219,318,minimum wage,0.6812156438827515,attack,,pro,contra,"Nu numai atât, dar așa cum a spus unul dintre susținătorii legii în audierile cu privire la cifra de 40 de cenți pe oră care se discuta la acea vreme (în jur de 6,60 dolari în dolari din 2015): „ar fi o calamitate dacă un astfel de salariu minim ca cel la care se face referire ar fi în vreun fel interpretat ca un salariu de trai”.","În mod clar, profesioniștii nu sunt la fel de valoroși ca atunci când au fost începute legile care guvernează salariul minim."
221,233,minimum wage,0.7425532341003418,support,,pro,pro,Sprijinul public pentru o majorare a salariului minim este copleșitor.,Creșterea salariului minim înseamnă că unii dintre acești oameni ar fi capabili să se întrețină mai bine fără a se sprijini atât de mult pe programele sociale și acest lucru ar însemna în cele din urmă impozite mai mici sau o realocare a acelor fonduri pentru a sprijini alte nevoi.
221,246,minimum wage,0.7165437340736389,support,,pro,pro,Sprijinul public pentru o majorare a salariului minim este copleșitor.,"O creștere a salariului minim va pune mai mulți bani în buzunarele mai multor familii, care vor fi cheltuiți pe bunuri și servicii, stimulând creșterea economică la nivel local și național."
221,240,minimum wage,0.7165215611457825,support,,pro,pro,Sprijinul public pentru o majorare a salariului minim este copleșitor.,"Cercetările sugerează că o creștere a salariului minim ar putea avea un mic efect stimulativ asupra economiei, deoarece lucrătorii cu salarii mici își cheltuiesc veniturile suplimentare, crescând cererea și creșterea locurilor de muncă și oferind ajutor în ceea ce privește locurile de muncă. """
222,247,minimum wage,0.7299201488494873,support,,pro,pro,"Nouăzeci și doi la sută dintre democrați, 71 la sută dintre independenți și 43 la sută dintre republicani au declarat că susțin creșterea salariului minim federal la 9,00 dolari pe oră și indexarea creșterilor viitoare la inflație.","Sondajele efectuate din februarie 2013, când președintele Obama a cerut pentru prima dată Congresului să majoreze salariul minim, au arătat în mod constant că o majoritate covârșitoare a americanilor susțin o creștere."
221,222,minimum wage,0.668921709060669,support,,pro,pro,Sprijinul public pentru o majorare a salariului minim este copleșitor.,"Nouăzeci și doi la sută dintre democrați, 71 la sută dintre independenți și 43 la sută dintre republicani au declarat că susțin creșterea salariului minim federal la 9,00 dolari pe oră și indexarea creșterilor viitoare la inflație."
224,250,minimum wage,0.6886755228042603,attack,,pro,contra,"În 2014, susținătorii salariului minim au citat organizațiile de știri care au raportat că statul cu cel mai mare salariu minim a generat mai multe locuri de muncă decât restul Statelor Unite.","De fapt, cele mai actuale cercetări arată că un salariu minim mai mare crește șomajul; cu toate acestea, realitatea economică mai importantă este că un salariu minim mai mare crește costul forței de muncă slab calificate."
226,313,minimum wage,0.6696951389312744,attack,,pro,contra,Reich spune că argumentele multora care se opun creșterii salariului minim se bazează pe un „model de bază Econ 101” care nu reprezintă cu exactitate realitățile nuanțate ale industriilor care angajează muncitori cu salariul minim.,"Din punct de vedere istoric, scepticismul economiștilor își are rădăcinile în îngrijorarea că limitele salariale reduc ocuparea forței de muncă."
207,227,minimum wage,0.6850583553314209,support,,pro,pro,"Creșterile salariului minim pun mai mulți bani în economie, deoarece lucrătorii cu venituri mici sunt mai probabil să-și cheltuiască salariile mai mari decât omologii lor mai bine plătiți, care au șanse mai mari să-i economisească.",Mai mulți bani câștigați înseamnă mai mulți bani înapoiați în economie pe măsură ce oamenii îi cheltuiesc.
206,227,minimum wage,0.6507318019866943,support,,pro,pro,"Creșterea cheltuielilor consumatorilor: În sfârșit, plata suplimentară în buzunarele a aproximativ 16,5 milioane de lucrători ar putea ajunge la comercianții cu amănuntul și ar putea oferi un impuls economiei.",Mai mulți bani câștigați înseamnă mai mulți bani înapoiați în economie pe măsură ce oamenii îi cheltuiesc.
230,324,minimum wage,0.7536283731460571,attack,,pro,contra,Ei nu au găsit efecte negative asupra angajării de la un salariu minim mai mare.,"Desigur, acest lucru nu înseamnă că creșterea salariului minim nu ar fi foarte benefică pentru cei care îl câștigă, dar, în cele din urmă, nu îi ajută pe cei care nu au deja un loc de muncă pentru început."
230,236,minimum wage,0.7166166305541992,support,,pro,pro,Ei nu au găsit efecte negative asupra angajării de la un salariu minim mai mare.,Dar nimeni nu susține că creșterea salariului minim crește numărul de șomeri care își găsesc locuri de muncă.
205,230,minimum wage,0.7007971405982971,support,,pro,pro,"Ei au analizat tendințele de angajare pentru mai multe categorii de lucrători cu salarii mici din 1990 până în 2006 și au constatat că creșterile salariilor minime nu au avut efecte negative asupra angajării cu salarii mici și au crescut cu succes veniturile lucrătorilor din sectorul alimentar și din comerțul cu amănuntul, precum și categoria mai restrânsă a lucrătorilor din restaurante.",Ei nu au găsit efecte negative asupra angajării de la un salariu minim mai mare.
230,231,minimum wage,0.698028564453125,support,,pro,pro,Ei nu au găsit efecte negative asupra angajării de la un salariu minim mai mare.,"Centrul de Performanță Economică nu a găsit niciun impact vizibil asupra nivelului de ocupare a forței de muncă din creșterea salariilor, în timp ce Comisia de Salarizare Scăzută a constatat că angajatorii și-au redus rata de angajare și orele de angajare a angajaților și a găsit modalități de a-i determina pe lucrătorii actuali să fie mai productivi (în special companiile de servicii)."
205,231,minimum wage,0.6792101263999939,support,,pro,pro,"Ei au analizat tendințele de angajare pentru mai multe categorii de lucrători cu salarii mici din 1990 până în 2006 și au constatat că creșterile salariilor minime nu au avut efecte negative asupra angajării cu salarii mici și au crescut cu succes veniturile lucrătorilor din sectorul alimentar și din comerțul cu amănuntul, precum și categoria mai restrânsă a lucrătorilor din restaurante.","Centrul de Performanță Economică nu a găsit niciun impact vizibil asupra nivelului de ocupare a forței de muncă din creșterea salariilor, în timp ce Comisia de Salarizare Scăzută a constatat că angajatorii și-au redus rata de angajare și orele de angajare a angajaților și a găsit modalități de a-i determina pe lucrătorii actuali să fie mai productivi (în special companiile de servicii)."
231,236,minimum wage,0.6625325679779053,support,,pro,pro,"Centrul de Performanță Economică nu a găsit niciun impact vizibil asupra nivelului de ocupare a forței de muncă din creșterea salariilor, în timp ce Comisia de Salarizare Scăzută a constatat că angajatorii și-au redus rata de angajare și orele de angajare a angajaților și a găsit modalități de a-i determina pe lucrătorii actuali să fie mai productivi (în special companiile de servicii).",Dar nimeni nu susține că creșterea salariului minim crește numărul de șomeri care își găsesc locuri de muncă.
207,232,minimum wage,0.6994671821594238,support,,pro,pro,"Creșterile salariului minim pun mai mulți bani în economie, deoarece lucrătorii cu venituri mici sunt mai probabil să-și cheltuiască salariile mai mari decât omologii lor mai bine plătiți, care au șanse mai mari să-i economisească.",Lucrătorilor cu normă parțială care obțin salariul minim li s-ar putea oferi oportunitatea cu normă întreagă de a ajuta un angajator să economisească costul angajării și formării de noi angajați.
167,232,minimum wage,0.685059666633606,support,,pro,pro,"De exemplu , salariile mai mari tind să reducă cifra de afaceri , astfel încât angajatorii vor economisi la angajarea și formarea de noi angajați .",Lucrătorilor cu normă parțială care obțin salariul minim li s-ar putea oferi oportunitatea cu normă întreagă de a ajuta un angajator să economisească costul angajării și formării de noi angajați.
207,233,minimum wage,0.8049594759941101,support,,pro,pro,"Creșterile salariului minim pun mai mulți bani în economie, deoarece lucrătorii cu venituri mici sunt mai probabil să-și cheltuiască salariile mai mari decât omologii lor mai bine plătiți, care au șanse mai mari să-i economisească.",Creșterea salariului minim înseamnă că unii dintre acești oameni ar fi capabili să se întrețină mai bine fără a se sprijini atât de mult pe programele sociale și acest lucru ar însemna în cele din urmă impozite mai mici sau o realocare a acelor fonduri pentru a sprijini alte nevoi.
